1.149216	3.620032	12.296619
1.254561	3.869029	12.440271
1.359906	4.213794	12.392387
1.321599	4.481945	12.14339
1.216254	4.453215	11.932701
1.120486	4.481945	11.444283
1.063025	4.58729	10.907982
0.833182	4.692635	10.400412
0.545877	4.836287	9.950302
0.287304	4.951209	9.576806
0.162805	4.989516	9.212887
0.316034	4.922478	9.126696
0.277727	4.903325	8.810662
0.335188	4.778826	8.619125
0.440533	4.865017	8.504204
0.497993	4.702212	8.197746
0.459686	4.539406	8.159439
0.74699	4.596867	8.140285
1.043871	4.673481	8.24563
1.005564	4.740519	8.283937
1.063025	4.903325	8.283937
0.919373	4.922478	8.00621
0.622492	4.82671	7.920019
0.584185	4.750096	7.690175
0.74699	4.932055	7.680598
0.881066	5.114014	7.79552
1.063025	5.219359	8.054094
1.110909	5.401318	8.082824
1.110909	5.746083	7.824251
0.938527	6.129156	7.603984
0.852335	6.253654	7.469909
0.737414	6.301538	7.479485
0.660799	6.339845	7.441178
0.526724	6.397306	7.5561
0.641646	6.521805	7.613561
0.852335	6.694187	7.671022
0.823605	6.943184	7.594407
0.593762	6.952761	7.479485
0.450109	6.924031	7.383717
0.306457	7.010222	7.422025
0.383072	7.364564	7.249642
0.814028	7.536946	7.010222
0.881066	7.690175	6.751648
0.842758	7.718906	6.550535
0.68953	7.785943	6.291961
0.593762	7.709329	6.196193
0.756567	7.671022	5.956773
0.804451	7.776366	5.669469
0.871489	7.891288	5.315127
0.909796	7.776366	5.24809
1.082179	7.709329	5.171475
1.015141	7.699752	5.0374
0.95768	7.623138	4.903325
0.775721	7.594407	4.740519
0.766144	7.460332	4.596867
0.584185	7.498639	4.510675
0.622492	7.536946	4.3766
0.651222	7.805097	4.261678
0.727837	8.293514	4.232948
0.469263	8.552088	4.146757
0.229843	8.437166	4.16591
0.421379	8.341398	4.204218
0.74699	8.178592	4.242525
0.881066	8.159439	4.070142
0.890643	8.159439	3.936067
0.890643	8.427589	3.773261
0.794874	8.638279	3.610456
0.74699	8.619125	3.648763
0.708683	8.513781	3.782838
0.603338	8.341398	3.801992
0.450109	8.341398	3.955221
0.47884	8.561665	3.955221
0.565031	9.088389	4.031835
0.574608	9.423577	4.050989
0.363918	9.279925	3.869029
0.26815	9.050082	3.869029
0.210689	8.868122	3.878606
0.373495	8.925583	3.68707
0.363918	9.14585	3.600879
0.411802	9.289502	3.859453
0.402225	9.289502	3.878606
0.296881	9.17458	3.849876
0.306457	9.040505	3.811569
0.316034	8.848969	3.859453
0.440533	8.72447	3.974374
0.71826	8.69574	4.127603
1.015141	8.954314	4.070142
1.1971	9.193734	4.204218
1.244984	9.050082	4.290409
1.273715	8.590395	4.252102
1.417367	8.370129	4.434061
1.656787	8.312668	4.807556
1.838746	8.523357	5.133168
1.685517	8.590395	5.142745
1.580173	9.002198	4.730942
1.570596	9.538499	4.606443
1.455674	9.318232	4.548983
1.312022	8.848969	4.367023
1.235408	8.398859	4.271255
1.331176	8.398859	4.271255
1.484405	8.475473	4.204218
1.474828	8.494627	4.13718
1.158793	8.494627	3.945644
0.814028	8.504204	3.840299
0.794874	8.283937	3.964797
0.986411	8.054094	4.089296
1.359906	7.757213	4.175487
1.695094	7.5561	4.213794
1.982398	7.958326	4.003105
1.972822	8.207323	3.840299
1.61848	7.872135	3.840299
1.340752	7.441178	3.734954
1.321599	7.220912	3.524264
1.532289	7.067683	3.256114
1.16837	7.10599	4.280832
1.896207	7.038952	2.978386
1.800439	7.517793	2.75812
2.001552	8.101978	2.815581
2.173935	8.427589	2.806004
2.365471	8.446743	2.738966
2.317587	8.226476	2.691082
2.365471	7.910442	2.480392
2.604891	7.718906	2.643198
2.729389	7.814674	2.681505
2.595314	7.814674	2.949656
2.537853	7.843404	3.380612
2.403778	8.092401	4.232948
2.260126	8.044517	4.845864
2.030283	7.718906	5.085284
1.877054	7.230489	5.133168
1.838746	6.991068	4.989516
2.164358	6.876147	4.874594
2.442085	6.722918	4.817133
2.911349	6.493074	4.750096
3.275267	6.339845	4.845864
3.514688	5.889736	4.941632
3.409343	5.209782	5.06613
3.275267	4.817133	5.114014
3.313575	4.625597	5.257666
3.620032	4.501099	5.439626
3.936067	4.510675	5.746083
4.022258	4.16591	5.975927
3.878606	3.44765	6.914454
3.801992	2.681505	8.092401
4.13718	2.202665	9.289502
4.434061	2.087743	9.988609
4.61602	1.982398	10.228029
4.683058	1.742978	10.218452
4.721365	1.493981	10.295067
4.807556	1.608903	10.639832
4.548983	2.126051	11.176133
4.443638	2.767697	11.69328
4.683058	3.198653	11.894393
4.711788	3.438073	11.808202
4.472368	3.572148	11.444283
4.232948	3.533841	10.97502
4.175487	3.323151	10.419565
4.204218	3.016694	9.873687
4.261678	2.652775	9.35654
4.434061	2.260126	8.954314
4.654328	1.838746	8.513781
4.884171	1.331176	7.910442
4.951209	1.139639	7.450755
5.104437	0.976834	6.991068
5.018246	0.938527	6.86657
4.807556	0.871489	6.924031
4.635174	0.699106	6.952761
4.644751	0.402225	6.991068
4.82671	0.191536	7.000645
4.951209	0.009576	6.876147
4.960785	0.296882	6.65588
4.970362	0.842759	6.339845
5.152321	-0.687977	6.033388
5.075707	-0.400673	5.592855
5.171475	-0.592209	5.679046
5.200206	-0.936974	6.196193
4.979939	-0.755015	6.799532
4.903325	-0.755015	6.770802
4.501099	-0.726284	6.512228
4.127603	-0.783745	6.41646
3.754108	0.919374	6.751648
3.342305	0.756568	7.479485
2.987963	0.718261	8.03494
2.796427	-0.936974	8.264784
2.633621	-0.362366	8.255207
2.700659	-1.835641	8.121132
2.691082	-1.53876	8.121132
2.451662	-1.644105	8.552088
2.422932	-1.77818	9.452308
2.614468	-1.74945	10.31422
2.652775	-1.634528	10.390835
2.442085	-1.423839	9.940725
2.193088	-1.193995	9.318232
2.06859	-2.954575	8.848969
2.193088	-2.830077	8.494627
2.30801	-2.63854	7.977479
2.279279	-2.351236	7.76679
2.5187	-2.092662	7.757213
2.959233	-3.872396	7.996633
3.294421	-3.575515	8.063671
3.294421	-3.431863	7.58483
3.035847	-3.115828	7.182604
2.566584	-4.981753	6.502651
2.288856	-4.78064	6.157886
2.355894	-4.838101	6.167463
2.738966	-4.54122	6.579266
3.323151	-5.698461	7.31668
3.849876	-5.066391	8.188169
4.10845	-5.075968	9.86411
4.453215	-5.210044	10.946289
3.830722	-6.846125	11.559205
2.825157	-6.376861	12.229582
2.729389	-6.127864	12.861651
3.150769	-6.606705	13.570335
3.23696	-5.449464	14.326902
2.691082	-4.244339	14.068328
2.039859	-3.182866	13.484143
1.503558	-2.351236	12.765883
1.177947	-1.519607	12.124237
0.814028	-0.43898	11.568782
0.555454	-0.86036	11.051634
0.814028	-0.86036	10.639832
1.053448	-0.611363	9.883264
0.900219	-0.161253	8.580818
0.699106	-1.835641	7.546523
0.526724	-1.998447	7.144297
0.497993	-0.103792	7.211335
0.785298	-1.883525	7.479485
1.244984	-1.624951	7.757213
1.551442	-1.462146	8.015787
1.532289	-1.586644	7.967903
1.283292	-1.96014	8.255207
0.995987	-0.161253	8.734047
0.938527	-0.371942	9.299079
1.158793	-0.46771	10.093954
1.417367	-0.534748	10.668562
1.455674	-0.400673	11.070788
1.570596	-0.898667	11.405976
1.608903	0.009576	11.808202
1.16837	0.440533	11.980585
0.622492	0.076614	11.923124
0.823605	0.248997	11.951854
1.312022	0.746991	12.14339
1.522712	-0.994435	11.884817
1.465251	0.881067	11.501744
1.235408	0.21069	10.946289
0.737414	0.545877	10.630255
0.363918	1.130063	10.601524
0.162805	1.082179	10.429142
0.162806	0.967257	10.093954
0.229844	1.130063	11.271901
0.181959	1.225831	9.720458
0.220267	1.465251	8.523357
0.565032	1.781286	8.360552
0.440534	2.087743	8.130708
0.038308	2.269703	8.149862
0.057461	2.145204	8.054094
0.363919	1.924938	7.651868
0.794875	1.561019	7.623138
0.814029	1.292868	7.603984
0.603339	1.771709	7.728482
0.469264	2.413355	7.843404
0.708684	3.007117	7.747636
-0.908244	3.821145	7.52737
-0.237867	4.405331	7.690175
-1.931409	4.884171	7.441178
-1.893102	5.238513	7.967903
-1.835641	5.880159	8.69574
-0.036754	6.378153	8.188169
-0.065485	6.943184	7.814674
-1.969716	7.402871	7.738059
-1.519607	6.971915	8.169016
-1.883525	6.110002	8.207323
-0.142099	5.707776	8.092401
-0.448557	5.583278	8.24563
-0.304905	5.880159	7.738059
-1.96014	6.062118	7.479485
-1.797334	6.042964	7.259219
-1.72072	6.004657	7.10599
-1.98887	6.157886	7.364564
-0.142099	6.100425	7.201758
-1.624951	6.148309	7.07726
-1.318494	5.908889	6.952761
